customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Predicted,Risk_Tier,Revenue_At_Risk,Retention_Action
1159-WFSGR,Female,0,Yes,Yes,16,Month-to-month,No,Electronic check,20.4,321.4,No,0.2163,No,Low,52.95,Standard engagement — quarterly check-in
7654-YWJUF,Male,0,Yes,No,43,One year,Fiber optic,Bank transfer (automatic),84.25,3539.25,No,0.2083,No,Low,210.59,Standard engagement — quarterly check-in
1875-QIVME,Female,0,Yes,No,2,Month-to-month,Fiber optic,Electronic check,104.4,242.8,Yes,0.882,Yes,Critical,1104.97,Immediate call — offer 2-year contract discount
6727-IOTLZ,Male,0,Yes,No,14,Two year,DSL,Mailed check,81.95,1181.75,No,0.2105,No,Low,207.01,Standard engagement — quarterly check-in
0691-JVSYA,Female,0,Yes,No,53,One year,Fiber optic,Bank transfer (automatic),94.85,5000.2,Yes,0.4587,No,Medium,522.09,Loyalty email — highlight service value
5918-VUKWP,Female,0,No,No,32,One year,No,Bank transfer (automatic),20.55,654.55,No,0.0659,No,Low,16.25,Standard engagement — quarterly check-in
1744-JHKYS,Female,0,Yes,No,34,Month-to-month,No,Electronic check,24.7,780.2,No,0.1796,No,Low,53.23,Standard engagement — quarterly check-in
2656-FMOKZ,Female,1,No,No,15,Month-to-month,Fiber optic,Mailed check,74.45,1145.7,Yes,0.8499,Yes,Critical,759.3,Immediate call — offer 2-year contract discount
2070-FNEXE,Female,1,No,No,7,Month-to-month,Fiber optic,Bank transfer (automatic),76.45,503.6,Yes,0.6687,Yes,High,613.47,Send retention offer — add TechSupport bundle
5947-SGKCL,Female,0,Yes,Yes,15,Month-to-month,Fiber optic,Bank transfer (automatic),105.35,1559.25,No,0.8191,Yes,Critical,1035.51,Immediate call — offer 2-year contract discount
3712-PKXZA,Male,0,Yes,No,61,One year,No,Credit card (automatic),20.55,1252.0,No,0.0347,No,Low,8.56,Standard engagement — quarterly check-in
6317-YPKDH,Female,0,No,No,1,Month-to-month,DSL,Bank transfer (automatic),29.95,29.95,Yes,0.6596,Yes,High,237.06,Send retention offer — add TechSupport bundle
6582-OIVSP,Female,0,No,No,1,Month-to-month,DSL,Mailed check,45.3,45.3,No,0.6344,Yes,High,344.86,Send retention offer — add TechSupport bundle
9367-WXLCH,Male,0,No,No,8,Month-to-month,Fiber optic,Bank transfer (automatic),84.5,662.65,Yes,0.8139,Yes,Critical,825.29,Immediate call — offer 2-year contract discount
5524-KHNJP,Male,0,Yes,Yes,33,One year,DSL,Credit card (automatic),74.75,2453.3,No,0.1778,No,Low,159.49,Standard engagement — quarterly check-in
1918-ZBFQJ,Female,0,No,No,13,Month-to-month,Fiber optic,Electronic check,79.25,1111.65,Yes,0.7467,Yes,Critical,710.11,Immediate call — offer 2-year contract discount
1024-GUALD,Female,0,Yes,No,1,Month-to-month,DSL,Electronic check,24.8,24.8,Yes,0.8004,Yes,Critical,238.2,Immediate call — offer 2-year contract discount
4827-USJHP,Male,0,No,No,20,Month-to-month,DSL,Mailed check,51.8,1023.85,No,0.5364,Yes,High,333.43,Send retention offer — add TechSupport bundle
8167-GJLRN,Male,0,No,No,3,Month-to-month,DSL,Electronic check,30.4,82.15,No,0.6375,Yes,High,232.56,Send retention offer — add TechSupport bundle
0956-SYCWG,Female,0,No,No,13,One year,No,Electronic check,19.65,244.8,No,0.1497,No,Low,35.3,Standard engagement — quarterly check-in
8017-UVSZU,Female,0,Yes,No,40,Month-to-month,DSL,Credit card (automatic),56.6,2379.1,No,0.3183,No,Medium,216.19,Loyalty email — highlight service value
7100-FQPRV,Male,0,Yes,Yes,43,One year,DSL,Credit card (automatic),71.9,3173.35,No,0.1473,No,Low,127.09,Standard engagement — quarterly check-in
2472-OVKUP,Male,0,Yes,No,6,Month-to-month,Fiber optic,Electronic check,91.0,531.0,Yes,0.8403,Yes,Critical,917.61,Immediate call — offer 2-year contract discount
2984-RGEYA,Female,0,Yes,Yes,69,Two year,No,Bank transfer (automatic),19.75,1375.4,No,0.0057,No,Low,1.35,Standard engagement — quarterly check-in
9680-NIAUV,Female,0,Yes,Yes,72,Two year,Fiber optic,Credit card (automatic),109.7,8129.3,No,0.1107,No,Low,145.73,Standard engagement — quarterly check-in
2146-EGVDT,Male,0,Yes,Yes,59,Two year,No,Credit card (automatic),19.3,1192.7,No,0.0095,No,Low,2.2,Standard engagement — quarterly check-in
2604-IJPDU,Female,0,Yes,No,20,Month-to-month,Fiber optic,Electronic check,96.55,1901.65,No,0.6171,Yes,High,714.97,Send retention offer — add TechSupport bundle
9178-JHUVJ,Male,0,Yes,Yes,24,Two year,No,Bank transfer (automatic),24.1,587.4,No,0.0655,No,Low,18.94,Standard engagement — quarterly check-in
6168-YBYNP,Male,0,No,No,59,Month-to-month,Fiber optic,Electronic check,111.35,6519.75,No,0.6237,Yes,High,833.39,Send retention offer — add TechSupport bundle
7255-SSFBC,Male,0,Yes,Yes,72,Two year,Fiber optic,Bank transfer (automatic),112.25,8041.65,No,0.1593,No,Low,214.58,Standard engagement — quarterly check-in
3645-DEYGF,Male,0,No,Yes,1,Month-to-month,No,Mailed check,20.75,20.75,No,0.3566,No,Medium,88.79,Loyalty email — highlight service value
9323-HGFWY,Female,0,Yes,No,27,One year,Fiber optic,Credit card (automatic),101.9,2681.15,No,0.4778,No,Medium,584.25,Loyalty email — highlight service value
8544-GOQSH,Female,0,No,No,14,Month-to-month,Fiber optic,Credit card (automatic),80.05,1112.3,No,0.6547,Yes,High,628.9,Send retention offer — add TechSupport bundle
3363-DTIVD,Male,0,Yes,Yes,71,Two year,Fiber optic,Electronic check,105.55,7405.5,No,0.1329,No,Low,168.33,Standard engagement — quarterly check-in
7018-WBJNK,Male,0,No,Yes,13,Month-to-month,Fiber optic,Credit card (automatic),78.3,1033.95,No,0.7721,Yes,Critical,725.47,Immediate call — offer 2-year contract discount
9142-KZXOP,Male,0,No,No,44,Month-to-month,Fiber optic,Credit card (automatic),68.85,2958.95,No,0.4584,No,Medium,378.73,Loyalty email — highlight service value
7674-YTAFD,Female,0,No,No,33,One year,Fiber optic,Bank transfer (automatic),79.95,2684.85,No,0.3185,No,Medium,305.57,Loyalty email — highlight service value
6348-SNFUS,Male,0,Yes,Yes,72,Two year,DSL,Credit card (automatic),55.45,4179.2,No,0.0264,No,Low,17.57,Standard engagement — quarterly check-in
1285-OKIPP,Male,0,No,No,1,Month-to-month,Fiber optic,Electronic check,79.9,79.9,Yes,0.8311,Yes,Critical,796.86,Immediate call — offer 2-year contract discount
7825-ECJRF,Female,0,No,No,19,Month-to-month,Fiber optic,Electronic check,106.6,1934.45,Yes,0.7057,Yes,Critical,902.73,Immediate call — offer 2-year contract discount
1347-KTTTA,Male,0,Yes,No,64,One year,Fiber optic,Credit card (automatic),102.45,6654.1,No,0.2987,No,Medium,367.22,Loyalty email — highlight service value
7841-TZDMQ,Male,0,No,No,2,Month-to-month,DSL,Credit card (automatic),46.0,84.5,Yes,0.6817,Yes,High,376.3,Send retention offer — add TechSupport bundle
4195-NZGTA,Female,0,No,No,1,Month-to-month,DSL,Electronic check,25.25,25.25,No,0.7308,Yes,Critical,221.43,Immediate call — offer 2-year contract discount
7157-SMCFK,Male,0,No,Yes,61,Two year,No,Mailed check,19.75,1124.2,No,0.0098,No,Low,2.32,Standard engagement — quarterly check-in
4709-LKHYG,Female,0,Yes,Yes,29,One year,No,Electronic check,20.0,540.05,No,0.0692,No,Low,16.61,Standard engagement — quarterly check-in
2504-DSHIH,Male,1,Yes,No,23,Month-to-month,Fiber optic,Electronic check,86.8,1975.85,No,0.8137,Yes,Critical,847.55,Immediate call — offer 2-year contract discount
0699-NDKJM,Female,0,Yes,No,57,Month-to-month,DSL,Bank transfer (automatic),58.75,3437.45,No,0.306,No,Medium,215.73,Loyalty email — highlight service value
9286-BHDQG,Male,0,Yes,Yes,72,Two year,DSL,Credit card (automatic),45.25,3139.8,No,0.0117,No,Low,6.35,Standard engagement — quarterly check-in
0230-WEQUW,Male,0,Yes,No,66,Two year,DSL,Bank transfer (automatic),56.6,3789.2,No,0.038,No,Low,25.81,Standard engagement — quarterly check-in
2040-LDIWQ,Male,0,Yes,Yes,65,Two year,DSL,Bank transfer (automatic),84.2,5324.5,No,0.0593,No,Low,59.92,Standard engagement — quarterly check-in
6496-JDSSB,Female,0,No,No,8,Month-to-month,Fiber optic,Bank transfer (automatic),80.0,624.6,No,0.8242,Yes,Critical,791.23,Immediate call — offer 2-year contract discount
9408-SSNVZ,Female,0,No,No,4,Month-to-month,Fiber optic,Electronic check,70.15,268.35,Yes,0.8277,Yes,Critical,696.76,Immediate call — offer 2-year contract discount
4443-EMBNA,Female,0,Yes,No,71,Two year,No,Bank transfer (automatic),24.75,1836.9,No,0.0094,No,Low,2.79,Standard engagement — quarterly check-in
6469-MRVET,Male,0,Yes,Yes,1,One year,No,Electronic check,20.2,20.2,No,0.2603,No,Medium,63.1,Loyalty email — highlight service value
0742-MOABM,Male,0,Yes,No,4,Month-to-month,DSL,Mailed check,50.05,179.35,Yes,0.5283,Yes,High,317.3,Send retention offer — add TechSupport bundle
5961-VUSRV,Female,0,No,No,12,One year,No,Bank transfer (automatic),19.35,219.35,No,0.1821,No,Low,42.28,Standard engagement — quarterly check-in
6778-JFCMK,Male,0,No,No,24,One year,DSL,Mailed check,50.6,1288.75,No,0.4997,No,Medium,303.42,Loyalty email — highlight service value
6341-JVQGF,Female,0,Yes,Yes,31,One year,DSL,Mailed check,81.15,2545.75,No,0.2177,No,Low,212.0,Standard engagement — quarterly check-in
2232-DMLXU,Female,0,Yes,No,1,Month-to-month,DSL,Mailed check,55.2,55.2,Yes,0.6987,Yes,High,462.82,Send retention offer — add TechSupport bundle
4811-JBUVU,Male,0,No,No,30,Month-to-month,Fiber optic,Credit card (automatic),89.9,2723.15,No,0.72,Yes,Critical,776.74,Immediate call — offer 2-year contract discount
0945-TSONX,Female,0,Yes,Yes,47,Two year,DSL,Credit card (automatic),85.3,4107.25,No,0.0756,No,Low,77.38,Standard engagement — quarterly check-in
2651-ZCBXV,Male,0,No,No,54,Two year,Fiber optic,Credit card (automatic),108.0,5760.65,No,0.1833,No,Low,237.56,Standard engagement — quarterly check-in
3316-UWXUY,Male,0,No,No,50,Month-to-month,Fiber optic,Credit card (automatic),93.5,4747.5,No,0.3811,No,Medium,427.59,Loyalty email — highlight service value
8937-RDTHP,Male,0,No,No,1,Month-to-month,Fiber optic,Mailed check,84.6,84.6,Yes,0.8296,Yes,Critical,842.21,Immediate call — offer 2-year contract discount
7083-MIOPC,Female,0,No,No,72,Two year,No,Credit card (automatic),20.25,1566.9,No,0.007,No,Low,1.7,Standard engagement — quarterly check-in
1984-GPTEH,Female,0,No,No,29,Month-to-month,No,Electronic check,25.15,702.0,No,0.2083,No,Low,62.86,Standard engagement — quarterly check-in
1251-KRREG,Male,0,No,No,2,Month-to-month,DSL,Mailed check,54.4,114.1,Yes,0.7275,Yes,Critical,474.91,Immediate call — offer 2-year contract discount
0621-JFHOL,Female,0,No,No,10,Two year,DSL,Mailed check,29.6,299.05,No,0.3034,No,Medium,107.77,Loyalty email — highlight service value
9903-LYSAB,Male,0,Yes,No,18,Month-to-month,Fiber optic,Electronic check,73.15,1305.95,No,0.8042,Yes,Critical,705.93,Immediate call — offer 2-year contract discount
0094-OIFMO,Female,1,No,No,11,Month-to-month,Fiber optic,Electronic check,95.0,1120.3,Yes,0.8736,Yes,Critical,995.9,Immediate call — offer 2-year contract discount
9227-UAQFT,Male,0,No,No,16,Two year,No,Mailed check,19.75,284.35,No,0.075,No,Low,17.77,Standard engagement — quarterly check-in
7301-ABVAD,Female,0,No,No,72,Two year,DSL,Bank transfer (automatic),86.6,6350.5,No,0.047,No,Low,48.84,Standard engagement — quarterly check-in
6614-FHDBO,Male,0,No,No,72,Two year,Fiber optic,Bank transfer (automatic),109.2,7878.3,No,0.1275,No,Low,167.08,Standard engagement — quarterly check-in
7576-ASEJU,Female,0,Yes,Yes,41,One year,DSL,Credit card (automatic),74.7,3187.65,No,0.1478,No,Low,132.49,Standard engagement — quarterly check-in
9058-HRZSV,Female,1,Yes,No,65,Month-to-month,Fiber optic,Electronic check,94.4,6126.15,No,0.3433,No,Medium,388.89,Loyalty email — highlight service value
4522-AKYLR,Female,1,No,No,13,Month-to-month,DSL,Electronic check,54.8,731.3,No,0.5894,Yes,High,387.59,Send retention offer — add TechSupport bundle
0221-WMXNQ,Male,1,No,No,4,Month-to-month,Fiber optic,Electronic check,75.35,273.4,No,0.7228,Yes,Critical,653.56,Immediate call — offer 2-year contract discount
0303-UNCIP,Male,0,No,No,41,One year,DSL,Mailed check,65.0,2531.8,No,0.2611,No,Medium,203.66,Loyalty email — highlight service value
9947-OTFQU,Male,1,No,No,15,Month-to-month,Fiber optic,Electronic check,74.4,1074.3,Yes,0.7754,Yes,Critical,692.28,Immediate call — offer 2-year contract discount
0322-YINQP,Male,0,No,No,1,Month-to-month,DSL,Mailed check,48.55,48.55,Yes,0.6112,Yes,High,356.09,Send retention offer — add TechSupport bundle
0959-WHOKV,Male,0,No,No,42,One year,Fiber optic,Electronic check,99.0,4298.45,No,0.4297,No,Medium,510.48,Loyalty email — highlight service value
4075-JFPGR,Female,0,Yes,No,51,One year,Fiber optic,Electronic check,93.5,4619.55,No,0.2885,No,Medium,323.7,Loyalty email — highlight service value
4629-NRXKX,Female,0,Yes,Yes,2,Month-to-month,Fiber optic,Electronic check,70.4,147.15,Yes,0.7443,Yes,Critical,628.78,Immediate call — offer 2-year contract discount
9514-JDSKI,Male,1,Yes,No,1,Month-to-month,DSL,Electronic check,40.2,40.2,Yes,0.7892,Yes,Critical,380.71,Immediate call — offer 2-year contract discount
3282-ZISZV,Male,0,No,Yes,32,One year,DSL,Credit card (automatic),83.7,2633.3,No,0.2041,No,Low,205.0,Standard engagement — quarterly check-in
3675-YDUPJ,Male,0,No,No,10,Month-to-month,No,Mailed check,19.85,193.05,No,0.4081,No,Medium,97.21,Loyalty email — highlight service value
4111-BNXIF,Female,0,Yes,Yes,67,Two year,DSL,Electronic check,59.55,4103.9,No,0.0651,No,Low,46.52,Standard engagement — quarterly check-in
7017-VFHAY,Female,0,Yes,Yes,61,Two year,Fiber optic,Credit card (automatic),115.1,7008.15,No,0.1016,No,Low,140.33,Standard engagement — quarterly check-in
6655-LHBYW,Male,0,No,No,50,One year,Fiber optic,Credit card (automatic),114.35,5791.1,No,0.2822,No,Medium,387.23,Loyalty email — highlight service value
4959-JOSRX,Female,0,Yes,No,2,Month-to-month,DSL,Credit card (automatic),44.6,80.55,Yes,0.6758,Yes,High,361.69,Send retention offer — add TechSupport bundle
5046-NUHWD,Female,1,Yes,No,29,Month-to-month,DSL,Electronic check,45.0,1228.65,No,0.574,Yes,High,309.96,Send retention offer — add TechSupport bundle
7273-TEFQD,Male,1,No,No,3,Month-to-month,DSL,Electronic check,41.15,132.2,Yes,0.8491,Yes,Critical,419.29,Immediate call — offer 2-year contract discount
3606-TWKGI,Male,1,No,No,13,Month-to-month,Fiber optic,Electronic check,106.9,1364.3,Yes,0.8976,Yes,Critical,1151.44,Immediate call — offer 2-year contract discount
7529-ZDFXI,Male,1,Yes,No,57,Month-to-month,Fiber optic,Electronic check,89.85,4925.35,No,0.6576,Yes,High,709.02,Send retention offer — add TechSupport bundle
7605-BDWDC,Female,0,No,No,31,Two year,DSL,Bank transfer (automatic),49.85,1520.1,No,0.1059,No,Low,63.35,Standard engagement — quarterly check-in
1950-KSVVJ,Female,0,Yes,No,45,One year,Fiber optic,Mailed check,113.3,5032.25,No,0.3303,No,Medium,449.08,Loyalty email — highlight service value
0123-CRBRT,Female,0,Yes,Yes,61,Two year,DSL,Mailed check,88.1,5526.75,No,0.0402,No,Low,42.5,Standard engagement — quarterly check-in
6292-TOSSS,Male,0,No,No,50,Two year,No,Bank transfer (automatic),24.9,1195.25,No,0.021,No,Low,6.27,Standard engagement — quarterly check-in
3197-ARFOY,Female,1,No,No,19,Month-to-month,Fiber optic,Mailed check,105.0,2007.25,No,0.7279,Yes,Critical,917.15,Immediate call — offer 2-year contract discount
6323-AYBRX,Male,0,No,No,59,Two year,No,Mailed check,19.35,1099.6,Yes,0.0135,No,Low,3.13,Standard engagement — quarterly check-in
7014-ZZXAW,Female,0,Yes,No,71,Two year,No,Credit card (automatic),24.25,1732.95,No,0.0141,No,Low,4.1,Standard engagement — quarterly check-in
4385-GZQXV,Female,1,No,No,16,Month-to-month,Fiber optic,Electronic check,94.45,1511.2,Yes,0.8248,Yes,Critical,934.83,Immediate call — offer 2-year contract discount
7633-MVPUY,Male,0,Yes,No,57,Two year,DSL,Electronic check,59.75,3450.15,No,0.029,No,Low,20.79,Standard engagement — quarterly check-in
6366-ZGQGL,Male,0,No,No,1,Month-to-month,DSL,Bank transfer (automatic),24.8,24.8,Yes,0.7014,Yes,Critical,208.74,Immediate call — offer 2-year contract discount
4716-HHKQH,Male,1,Yes,No,20,Month-to-month,Fiber optic,Electronic check,107.05,2172.05,No,0.794,Yes,Critical,1019.97,Immediate call — offer 2-year contract discount
5940-AHUHD,Male,0,No,No,1,Month-to-month,Fiber optic,Mailed check,70.6,70.6,Yes,0.8059,Yes,Critical,682.76,Immediate call — offer 2-year contract discount
6432-TWQLB,Male,0,Yes,No,5,Month-to-month,Fiber optic,Electronic check,85.4,401.1,Yes,0.79,Yes,Critical,809.59,Immediate call — offer 2-year contract discount
4484-GLZOU,Female,0,Yes,No,52,Month-to-month,Fiber optic,Electronic check,105.05,5624.85,Yes,0.734,Yes,Critical,925.28,Immediate call — offer 2-year contract discount
3179-GBRWV,Male,1,Yes,No,21,Month-to-month,DSL,Bank transfer (automatic),64.95,1339.8,No,0.4731,No,Medium,368.73,Loyalty email — highlight service value
8645-KWHJO,Male,0,No,No,14,Month-to-month,DSL,Electronic check,55.0,771.95,No,0.7357,Yes,Critical,485.56,Immediate call — offer 2-year contract discount
4130-MZLCC,Female,0,No,No,5,Month-to-month,DSL,Bank transfer (automatic),50.55,244.75,No,0.5008,Yes,High,303.79,Send retention offer — add TechSupport bundle
0314-TKOSI,Female,0,No,No,6,Month-to-month,DSL,Mailed check,55.15,322.9,No,0.4396,No,Medium,290.93,Loyalty email — highlight service value
8229-MYEJZ,Female,0,No,No,10,Month-to-month,DSL,Electronic check,51.2,498.25,No,0.5014,Yes,High,308.06,Send retention offer — add TechSupport bundle
2080-SRCDE,Female,0,No,Yes,1,Month-to-month,No,Mailed check,25.4,25.4,No,0.4092,No,Medium,124.72,Loyalty email — highlight service value
9577-WJVCQ,Female,0,No,No,68,Month-to-month,DSL,Mailed check,54.45,3687.75,No,0.1215,No,Low,79.39,Standard engagement — quarterly check-in
9512-UIBFX,Male,0,Yes,Yes,18,Month-to-month,Fiber optic,Mailed check,95.15,1779.95,Yes,0.7736,Yes,Critical,883.3,Immediate call — offer 2-year contract discount
6202-DYYFX,Female,0,No,No,22,One year,Fiber optic,Credit card (automatic),76.0,1783.6,No,0.6191,Yes,High,564.62,Send retention offer — add TechSupport bundle
3808-HFKDE,Female,0,No,No,20,Month-to-month,DSL,Electronic check,44.35,927.15,No,0.5314,Yes,High,282.81,Send retention offer — add TechSupport bundle
5583-SXDAG,Male,0,Yes,No,1,Month-to-month,Fiber optic,Electronic check,70.0,70.0,Yes,0.7964,Yes,Critical,668.98,Immediate call — offer 2-year contract discount
3488-PGMQJ,Male,1,No,No,8,Month-to-month,Fiber optic,Electronic check,74.5,606.55,Yes,0.8127,Yes,Critical,726.55,Immediate call — offer 2-year contract discount
3580-REOAC,Male,0,No,No,10,Month-to-month,DSL,Credit card (automatic),44.85,435.4,Yes,0.6085,Yes,High,327.49,Send retention offer — add TechSupport bundle
7534-BFESC,Male,1,No,No,24,Month-to-month,Fiber optic,Electronic check,76.1,1712.7,Yes,0.8061,Yes,Critical,736.13,Immediate call — offer 2-year contract discount
3727-OWVYD,Male,0,No,No,35,One year,DSL,Mailed check,61.2,2021.2,No,0.1211,No,Low,88.94,Standard engagement — quarterly check-in
2294-SALNE,Male,0,Yes,Yes,23,One year,Fiber optic,Mailed check,86.8,1940.8,No,0.3183,No,Medium,331.54,Loyalty email — highlight service value
